Name;Street;Neighborhood;City;Rating;Number of Reviews;Place ID;Type;Latitude;Longitude
Baita Cão & Cia Centro De Estética Animal & Pet Shop;;;;5.0;4.0;ChIJhbJGrnlozpQRYLRzD1hWCUI;pet_store;-23.6138697;-46.4847021
ModernaVet Clínica Veterinária;Avenida Sapopemba, 11977;Jardim Adutora;São Paulo;5.0;51.0;ChIJjSulvndnzpQRhwwFp16W78w;veterinary_care;-23.6127867;-46.49300829999999
adelia dog;Rua Ministro Luís Sparano, 542;Jardim Santa Adelia;São Paulo;4.6;35.0;ChIJl0e9831ozpQRz4jX9gmgLEg;pet_store;-23.6139431;-46.4781489
Pet Shop Recam;Avenida Cláudio Augusto Fernandes, 612;Cidade São Mateus;São Paulo;4.2;24.0;ChIJl4bYDH9ozpQRswamxX1whgo;pet_store;-23.6105416;-46.48063579999999
Pet ShopKLP;Rua Armando Barbosa, 138;Jardim Santa Adelia;São Paulo;5.0;11.0;ChIJE_jH9BlpzpQRiHaFMxPlBes;pet_store;-23.6138844;-46.4841524
Pet Rabbit - Pet Shop em são Mateus;Rua Doutor Galvão Guimarães, 52;Jardim Santa Adelia;São Paulo;5.0;11.0;ChIJP7qadnpDzpQRH-0pgADd4LU;pet_store;-23.6145988;-46.47699009999999
Pet Shop Colombo Estética Animal Caça, Pesca & Airsoft;Rua Doutor Felice Buscaglia, 317;São Mateus;São Paulo;4.7;288.0;ChIJ3zo8DiRpzpQRlYt9mHE1awg;veterinary_care;-23.6097722;-46.47636009999999
Avicultura M-Faisão;;;;5.0;1.0;ChIJHV8n_EVnzpQRrdqNyHbeLRY;pet_store;-23.6071076;-46.48116270000001
CASA dos PASSAROS;;;;5.0;1.0;ChIJLw59mNZnzpQRhAsOwW142Dk;pet_store;-23.6063972;-46.48298459999999
Sao mateus pet shop - Os American Pitbull Terrie;;;;4.9;31.0;ChIJVVVBAYBozpQR1cQDMANu_zc;pet_store;-23.6082092;-46.4775245
Point Pet Shop;Avenida Cláudio Augusto Fernandes, 241;São Mateus;São Paulo;5.0;1.0;ChIJSyJQXMdnzpQRFdloM5hQeXw;pet_store;-23.6069044;-46.4804638
Pet Shop Fênix;Rua Maria Luísa do Val Penteado, 18;Cidade São Mateus;São Paulo;5.0;11.0;ChIJh00umMtnzpQRkUDbP4s-DjA;pet_store;-23.60581119999999;-46.4849961
petshopm.faisao;Rua Maria Luísa do Val Penteado, 18;Cidade São Mateus;São Paulo;5.0;3.0;ChIJa1a5U-JnzpQR3j_nj11m_T8;pet_store;-23.6058098;-46.4849996
Lu Pets Casa de Rações;Rua Elisio Ferreira, 197;Cidade São Mateus;São Paulo;5.0;1.0;ChIJVTAngR5nzpQRSr5mf-4UO34;pet_store;-23.6073625;-46.4776278
Clínica Veterinária ArtCão;Avenida Sapopemba, 13956;Jardim Adutora;São Paulo;5.0;1.0;ChIJq10r5MhpzpQRLewrCcZVGig;veterinary_care;-23.6125761;-46.47324529999999
Núcleo de Esterilização Cirúrgica e Vacinação de Cães e Gatos (NECV);Rua Mauro Bonafé Pauletti, 199;Jardim Três Marias;São Paulo;4.6;59.0;ChIJJ7MPV-lpzpQRGcZ7NSRIaAs;veterinary_care;-23.6074657;-46.4716868
Centro Veterinário Paiol - São Mateus;Avenida Ragueb Chohfi, 688;Jardim Três Marias;São Paulo;4.9;92.0;ChIJH0cNV7hpzpQR9ztGTwD1Y9Q;veterinary_care;-23.6071528;-46.4718946
Veterinária Satélite;Avenida Satélite, 479;Cidade Satelite Santa Barbara;São Paulo;4.9;70.0;ChIJ6Qv2wppozpQRubZ7ORq2Nhg;veterinary_care;-23.6120861;-46.4671227
WE PET - CLINICA VETERINÁRIA, BANHO E TOSA E PETSHOP;Fixo: (11) 2018-4998, Avenida Mateo Bei, 2155;Cidade São Mateus;São Paulo;4.6;146.0;ChIJVU2n59FnzpQRu8dTIw2H-0Q;veterinary_care;-23.6010807;-46.4836027
Abano Pet - Jd. Vila Carrão - Tudo para o Seu Pet;Rua Manuel Veloso da Costa, 19;Jardim Vila Carrao;São Paulo;4.7;406.0;ChIJR-dZhLxozpQRDnBjVaZInjo;veterinary_care;-23.6111848;-46.4540778
Teddy Pet Shop;Avenida Satélite, 267;Cidade Satelite Santa Barbara;São Paulo;4.9;192.0;ChIJjVuGOYVozpQRhVh-_MOpPpM;pet_store;-23.612866;-46.46892
Reptmania Acessórios para Terrários;Rua Pedro Paulino dos Santos, 236;Jardim Três Marias;São Paulo;4.9;54.0;ChIJb_QtV-tpzpQRcG8DKY7kLl8;pet_store;-23.610654;-46.47171830000001
Pets Need;Avenida Ragueb Chohfi, 404;Jardim Três Marias;São Paulo;5.0;13.0;ChIJNYc7pl1pzpQRM3y8ozqdSWI;pet_store;-23.6093163;-46.472837
Cantinho Pet;;;;5.0;11.0;ChIJY_wlRUhpzpQRJFr3Z-x0d4s;pet_store;-23.6124829;-46.4620808
Faustino Petshop - Jd. Stª Barbara;;;;4.9;63.0;ChIJVWV79ptozpQRO6rsXgVum8A;pet_store;-23.6080434;-46.4642031
Pet shop Luck;;;;3.0;10.0;ChIJ9cA6wsFpzpQRfCYFBIv_NtQ;pet_store;-23.6075172;-46.4639777
Clínica Veterinária Vila Bichos;Rua Manuel Veloso da Costa, 35;Jardim Vila Carrao;São Paulo;4.6;74.0;ChIJZ5MS5LZpzpQR860dKxAWlN4;veterinary_care;-23.61279270000001;-46.45543769999999
Pet Shop Colosso;Avenida Bassano Del Grappa, 175;Jardim Vila Carrao;São Paulo;4.4;33.0;ChIJ50SJr71ozpQR9w9Lio9sQn4;pet_store;-23.61291450000001;-46.4565953
Pet Shop Meninão;Rua Manuel Veloso da Costa, 88;Jardim Vila Carrao;São Paulo;5.0;1.0;ChIJi13iXLxozpQRAWGUmZb_d3s;pet_store;-23.6125279;-46.4550825
Banho e Tosa Limpo Cheiroso;;;;4.0;5.0;ChIJW7fgRr1ozpQRh_Dwr1BJGgs;pet_store;-23.6113606;-46.45750479999999
Casa de Ração Bicho Mimado;Rua Pedro Medeiros, 306;Jardim Vila Carrao;São Paulo;4.8;5.0;ChIJn7Y2CRhpzpQR-fCNaXWR-UI;pet_store;-23.6125897;-46.45122670000001
RAPIDOG;Rua Galáxia, 220;Cidade Satelite Santa Barbara;São Paulo;5.0;59.0;ChIJGUPFsxUrAUoReSTuW6tqvAA;pet_store;-23.6099147;-46.457652
LLulu Pet Banho E Tosa;Avenida Gonçalves da Costa, 34;Jardim Vila Carrao;São Paulo;3.7;3.0;ChIJDX2DdLtozpQRXHMaHSiOIhw;pet_store;-23.61076150000001;-46.4526829
Casa de Ração Canto forte;Travessa Águia Dourada, 10;Jardim da Conquista;São Paulo;4.9;25.0;ChIJWWiBrKRozpQRhbW-bOSkDP8;pet_store;-23.6089406;-46.4534116
FELIX PET SHOP;Travessa Sonho Por Sonho, 241;Jardim da Conquista;São Paulo;5.0;3.0;ChIJb-GVylBpzpQRRp2KZpTPkhI;pet_store;-23.61028319999999;-46.449032
Pet Pitty Panda;Rua das Estrelas, 72;Cidade Satelite Santa Barbara;São Paulo;4.9;35.0;ChIJqa6S5-tpzpQRvwh5FyRLP-w;pet_store;-23.606973;-46.4577114
SÓ PET - Banho e Tosa;Rua Tritão, 149;Cidade Satelite Santa Barbara;São Paulo;5.0;36.0;ChIJgcqVaGtpzpQRlSA-hZYOv8o;pet_store;-23.6078069;-46.4631114
Vovó Pet;Rua Phobus, 313;Cidade Satélite, Jd Sta Barbara;São Paulo;5.0;30.0;ChIJdS-oIZxozpQRJsA1CC6LhLs;pet_store;-23.60649800000001;-46.4635245
Pet Shop Mil Patas Encantadas;Travessa Somos Todos Iguais, 650;Jardim da Conquista;São Paulo;4.2;15.0;ChIJT9oIOrBozpQRj5XJcP-lXQw;pet_store;-23.6077295;-46.44713180000001
Clinica Veterinária Master;Travessa Somos Todos Iguais, 962;Jardim da Conquista;São Paulo;4.7;12.0;ChIJwa8b4mtpzpQR0RtHUpc2HO0;veterinary_care;-23.6070787;-46.44423140000001
Banho e tosa Pet Shop Cãoquista;Travessa Somos Todos Iguais, 802;Jardim da Conquista;São Paulo;4.9;68.0;ChIJqTzGxrFozpQRNsjij66up_k;pet_store;-23.60742380000001;-46.4457296
Pet shop Sou Mais Pets;Rua Anecy Rocha, 1265;Iguatemi;São Paulo;5.0;3.0;ChIJDZ3_QVNvzpQRHi9d-td7imE;pet_store;-23.6110201;-46.43391760000001
Estética Pet Amor Cão;;;;5.0;6.0;ChIJ8cSYk5dpzpQRMAM8eu6vad8;pet_store;-23.6062596;-46.4433357
Shekinah Casa de Ração;Travessa Somos Todos Iguais, 1032;Jardim da Conquista;São Paulo;4.8;25.0;ChIJk58qI7JozpQRUARskodTmUg;pet_store;-23.6048135;-46.4443692
Pet Shop Primo Brasil;Travessa Vereda Tropical, 99;Jardim da Conquista (Zona Leste);São Paulo;5.0;3.0;ChIJjUbpz69pzpQRAVhrkzqawsQ;pet_store;-23.60454859999999;-46.4438713
Casa do Pet;;;;5.0;9.0;ChIJQcM2hzhpzpQRoFTGqozh3PI;pet_store;-23.6051122;-46.44816089999999
Amigos de Coleira;Rua Aurora de Tocantins, 31;Jardim da Laranjeira (Zona Leste);São Paulo;5.0;23.0;ChIJZ2v7jIxvzpQRxrF0mKNJEfw;pet_store;-23.6101743;-46.4296042
pet shop cachorroloko;Rua Antônio de Jaboatão, 11;Parque Boa Esperança;São Paulo;4.6;11.0;ChIJJy1kClVpzpQRbdCChW1VBms;pet_store;-23.6038388;-46.4517376
Pet shop Layla estética animal;Rua Francisco Zelada, 363;Jardim da Laranjeira (Zona Leste);São Paulo;5.0;2.0;ChIJ8U5G7yJvzpQROtSTGHYOaw0;pet_store;-23.6040977;-46.4339709
Amigos da Fiona Pet Shop - Banho e Tosa;Rua Maria Garcia Betim, 307;Jardim da Laranjeira (Zona Leste);São Paulo;5.0;1.0;ChIJ65SZ0VlvzpQR43ya1EXIkS8;pet_store;-23.6042786;-46.43309480000001
Pet Shop Marginal;Avenida Marginal Projetada, 42;Jardim da Conquista;São Paulo;5.0;1.0;ChIJEeYddZFpzpQR1JSXGizI6UU;pet_store;-23.6074099;-46.4423275
Veterinário em domicílio;;;;5.0;25.0;ChIJO2Yx1z9pzpQRCTEco-1UmLU;veterinary_care;-23.6026207;-46.4411222
Doguitos Pet;Avenida Bento Guelfi, 2652;Jardim Iguatemi;São Paulo;4.8;4.0;ChIJ68rKYcBvzpQRvKreO9UHCBA;pet_store;-23.6123694;-46.42484859999999
Comércio de Rações Laranjeiras;Avenida Bento Guelfi, 1135;Jardim da Laranjeira (Zona Leste);São Paulo;5.0;5.0;ChIJ_cOiiFNvzpQRLREi4UWPSsE;pet_store;-23.6040959;-46.4297261
Agrovillas Pesca;WhatsApp: (11) 965811592 Jardim das Laranjeiras, Avenida Bento Guelfi, 988;Jardim da Laranjeira (Zona Leste);São Paulo;4.7;452.0;ChIJGVmDmU9vzpQRxqrsB1CScW0;pet_store;-23.60295199999999;-46.4307477
Vets Of All - CLÍNICA VETERINÁRIA RECANTO;;;;4.9;85.0;ChIJ7T8-EllvzpQRBt3hLgNJ0KU;veterinary_care;-23.6136955;-46.42049839999999
Petsoares;;;;4.8;34.0;ChIJOf4O36BvzpQRC9jqhY-Pj40;pet_store;-23.6032136;-46.39857819999999
Lobinho Rações;Avenida Leandro, 86;Cidade Tiradentes;São Paulo;5.0;1.0;ChIJJakOSaZlzpQRyyAclpAJLwo;pet_store;-23.60155739999999;-46.4009569
Rações Bruna Andrade;Rua José Bernardino Martins, 198;Jardim Nova America;Suzano;4.9;7.0;ChIJx2CJWZ1xzpQRg06HmhQ_Gkc;pet_store;-23.6034692;-46.3067193
Banho e Tosa Nova America;Rua Jacob dos Santos Gama, 05;Jardim Nova America;Suzano;5.0;14.0;ChIJXwbUEChxzpQR7Bpb-lCOucA;pet_store;-23.6030096;-46.3053608
Algodão Doce;Rua das Giestas, 768;Vila Bela;São Paulo;4.7;871.0;ChIJ6ZwKmF1czpQR0xuZbTxzhNo;pet_store;-23.5964943;-46.5728218
Boutique Animal Farm Pet Shop;Rua Rio do Peixe, 109;Vila Zelina;São Paulo;4.9;117.0;ChIJv7I3x7YYTh4RQW7I_3jfwlc;pet_store;-23.5907838;-46.57450949999999
Acquaterapia Peixes Ornamentais;Sam's Club - Avenida Conde Francisco Matarazzo, 838;10 - Fundação;São Caetano do Sul;4.7;311.0;ChIJX7ZqPvRczpQRoOdePYi6ugA;pet_store;-23.6053514;-46.5695026
Mimadus Petshop;Rua Savigni, 279;Vila Bela;São Paulo;4.7;6.0;ChIJ6bihilhczpQR3Clqb_Gfi3Q;pet_store;-23.5998618;-46.5668124
Mundi Pet Shop e Estética Animal;Rua Vinte e Oito de Julho, 199;Fundação;São Caetano do Sul;4.9;45.0;ChIJ4VvDj8xdzpQR4qQkzMDW92k;pet_store;-23.605192;-46.574578
Família Pet Boutique;Rua Doutor Vicente Giacaglini, 375;Vila Bela;São Paulo;4.7;13.0;ChIJk_Sh2qRdzpQR5cvlhSocjBk;pet_store;-23.5988215;-46.5679433
Loja Atos Aquarismo;Rua Baía Grande, 324;Vila Bela;São Paulo;5.0;20.0;ChIJ9eDCPyldzpQRD68xGndzI_Q;pet_store;-23.5988042;-46.57092369999999
Lollipop Pet - Centro de Estética Animal;Rua das Giestas, 1454;Vila Bela;São Paulo;5.0;60.0;ChIJdWoMU6ZdzpQRFCl5idRKKp8;pet_store;-23.5975276;-46.56661820000001
Danbara Pet Shop;Rua Ferri, 82;Vila Bela;São Paulo;5.0;8.0;ChIJf5Zg0TFdzpQRq1lnlBt0DGQ;pet_store;-23.5967897;-46.5649367
Phoenix Aquarismo;Villa Bella - Rua das Giestas, 1204;A;São Paulo;4.8;71.0;ChIJT4cx-1tczpQRty8tfHzJc_I;pet_store;-23.5964348;-46.5686551
Du Carmo Banho & Tosa;Rua Maria do Carmo, 606;Vila Alpina;São Paulo;4.3;6.0;ChIJD6G7rvhczpQRsG8X0j0zNLI;pet_store;-23.5989645;-46.5600075
Marin Pet Shop;Rua Costa Barros, 401;Vila Alpina;São Paulo;4.7;47.0;ChIJnarN4lhczpQRq_hz4Vjr3V0;pet_store;-23.5976556;-46.5613527
Pet Shop Três Pedras;Rua Três Pedras, 65;Vila Alpina;São Paulo;4.8;303.0;ChIJYYLc8VVczpQRECSgeRnT3ME;pet_store;-23.597606;-46.5587182
Figueiras Pet shop;Rua Caruso, 65;Vila Alpina;São Paulo;5.0;6.0;ChIJdbdpCg1dzpQRDbinWt-cfNY;pet_store;-23.60100980000001;-46.556097
Pet Shop Estrela Dog;Rua Costa Barros, 681;Vila Alpina;São Paulo;4.7;40.0;ChIJL94Q4u5dzpQROmTHtbzzu38;pet_store;-23.5969871;-46.5592254
Banho da Tia Rose;Rua Pitinga, 620;Vila Lucia;São Paulo;4.5;39.0;ChIJUWXZh2dczpQREOXQ7heqhYE;pet_store;-23.595825;-46.5743009
Pet Shop Família Au Au;Rua Três Pedras, 957;Vila Alpina;São Paulo;4.9;13.0;ChIJo0T4ewJdzpQR7qpvhvbpSO4;pet_store;-23.6034933;-46.5544439
Ipetirama;Rua Ibitirama, 2012;Jardim Ibitirama;São Paulo;4.8;127.0;ChIJKYrnWmZczpQRw0gZ74na1LQ;pet_store;-23.5969306;-46.5772525
Kubanacão Pet Shop;Rua Iguara, 662;Vila Alpina;São Paulo;4.8;5.0;ChIJ55ra9f9czpQRuRU2A5K80C0;pet_store;-23.5972277;-46.5558415
Dra. Zê e os Bichos Pet Shop;Rua Rio do Peixe, 416;Vila Lucia;São Paulo;4.9;185.0;ChIJt1gaxkJczpQRQIB-kWkcTHA;veterinary_care;-23.5928161;-46.5725993
Animalândia Pet Shop e Clínica Veterinária;Rua José Macedo, 815;Vila Alpina;São Paulo;4.8;172.0;ChIJFWVuqf1dzpQRMLHGfPD23zs;veterinary_care;-23.5962839;-46.5553141
PET SHOP ALPRI DI SIENNA;Avenida Francisco Falconi, 690;Jardim Avelino;São Paulo;4.4;136.0;ChIJ0ds3ZkRczpQR3EbI3EWtHIg;pet_store;-23.58903789999999;-46.5682982
Vacinas, Consultas, Exames - Clínica Veterinária Rebelo;Rua Francisco Rebelo, 435;Vila California;São Paulo;5.0;1.0;ChIJQdW0MEVdzpQRPHaKNq4ZibE;veterinary_care;-23.6039095;-46.5604551
Rebelo Pet Shop;Rua Francisco Rebelo, 431;Vila California;São Paulo;4.5;443.0;ChIJX76F5vtczpQRxM3RUiSwWlk;veterinary_care;-23.6039017;-46.56043029999999
D V M Representações;Rua Inácio, 826;Vila Prudente;São Paulo;3.0;1.0;ChIJF028zWlczpQRqveAGoC9rbc;veterinary_care;-23.5916012;-46.5749399
Centro Veterinário Luengo;Rua Costa Barros, 1695;Térreo - Sítio Pinheirinho;São Paulo;4.8;156.0;ChIJYSRqpNJdzpQRjqkVjxWQYWo;veterinary_care;-23.5997674;-46.55136989999999
Booth Vet Care Hospital Veterinário;Rua Pinheiro Guimarães, 755;Parque da Vila Prudente;São Paulo;4.6;141.0;ChIJJ5igB2pczpQRqqNNCGAB2BY;veterinary_care;-23.5896907;-46.5707953
Clinica Veterinária;Rua Secundino Domingues, 854;Jardim Independência (São Paulo);São Paulo;5.0;1.0;ChIJabn3Pp9dzpQRNaGteSUfBo4;veterinary_care;-23.59389310000001;-46.5551633
C.M.V. São Francisco de Assis;Rua Secundino Domingues, 856;Jardim Independência (São Paulo);São Paulo;4.9;29.0;ChIJ69DNQSZdzpQRFVWKeq_-7fM;veterinary_care;-23.5938898;-46.5551662
Veterinário Vila Zelina;Avenida Zelina, 1040;Vila Zelina;São Paulo;4.5;26.0;ChIJv2gltlxdzpQRU5i4_is3hek;veterinary_care;-23.59033800000001;-46.5739448
Pet Popular Vila Alpina;Rua Costa Barros, 1810;Vila Alpina;São Paulo;4.7;248.0;ChIJA4Qd43FdzpQRpuBtD1wmhB8;veterinary_care;-23.6004981;-46.5504973
Vet Vet Hospital Alpri Premium;Avenida Francisco Falconi, 690;Jardim Avelino;São Paulo;4.3;551.0;ChIJbTNxX0RczpQRGXKQrVs-h8k;veterinary_care;-23.5890348;-46.56820949999999
Casa dos Miados - A Clínica da Confraria;Rua Tobaiaras, 156;Parque da Vila Prudente;São Paulo;4.9;7.0;ChIJtZ2RCvVdzpQRG9GM9xsYUrk;veterinary_care;-23.5890322;-46.5722028
Voxvet Medicina Diagnóstica;Avenida Francisco Falconi, 618;Jardim Avelino;São Paulo;4.9;254.0;ChIJ--shZOxZzpQRZH-_EMpSzRI;veterinary_care;-23.5883584;-46.56832649999999
Pet Shop Aqualandia;Avenida do Oratório, 3058;Parque São Lucas;São Paulo;4.5;503.0;ChIJrShJJQldzpQRFIr35q6NBAc;pet_store;-23.5965548;-46.5421526
Pet Shop Kão Karinho;Rua Coronel José da Silva Neto, 14;Vila Macedopolis;São Paulo;4.9;57.0;ChIJvT0V4KtdzpQRZT9yFy4ZXcI;veterinary_care;-23.5914969;-46.5502334
Avicultura Templários;Avenida do Oratório, 3327;Jardim Guairaca;São Paulo;4.5;30.0;ChIJM4DMaghdzpQRmH-YllUbos4;pet_store;-23.597936;-46.54004190000001
Estação Bicho;Avenida do Oratório, 1685;Parque São Lucas;São Paulo;4.8;135.0;ChIJ5YRo9axdzpQRJVyF3Zvecqk;veterinary_care;-23.5899297;-46.55236319999999
Mundo Acessórios Pet;Rua Costa Barros, 2363;Sítio Pinheirinho;São Paulo;3.5;6.0;ChIJoWQdlw9dzpQRey5Rtfzo3Es;pet_store;-23.6009644;-46.5441424
Madefé Pet Shop;Rua São Lourenço, 305;Vila Alpina;São Paulo;5.0;5.0;ChIJ1alxW4ZdzpQR7h0cUmd24qg;pet_store;-23.6004268;-46.5521529
Clínica e Pet Shop Bichitu's;Rua Costa Barros, 1912;Sítio Pinheirinho;São Paulo;4.8;36.0;ChIJjREKIOFdzpQR766M0hECWrg;pet_store;-23.6009405;-46.549596
Pet Shop Luengo;Rua Costa Barros, 1695;Térreo - Sítio Pinheirinho;São Paulo;4.6;328.0;ChIJ5ykg-wNdzpQReFF7_q1VLrY;pet_store;-23.5998036;-46.5513746
AUpina Pet - Centro de Estética Animal;Rua Costa Barros, 2100;Loja 1 - Sítio Pinheirinho;São Paulo;4.9;29.0;ChIJSW07GqVdzpQRGxkMg6p9mGE;pet_store;-23.6018185;-46.5477596
Mingau Pet;Rua José Macedo, 649;Vila Macedopolis;São Paulo;4.2;10.0;ChIJ_yjGfNNdzpQRyRtDwTn7cWM;pet_store;-23.5949619;-46.5547065
Estética Canina Banho Feliz;;;;5.0;1.0;ChIJ-VSLXqpdzpQRwGHGNs4XTQ0;pet_store;-23.5945063;-46.552161
Rocky Pet;Rua Alvarães, 134;Cidade Continental;São Paulo;5.0;8.0;ChIJ76v5k2VdzpQR7RY7PZ9MUqA;pet_store;-23.6001574;-46.5425724
Pippo Bom;Rua Felipe Lucas, 67;Parque São Lucas;São Paulo;5.0;1.0;ChIJkeDkyuldzpQRrJi3h0niS68;pet_store;-23.5953728;-46.54683109999999
Zoop Pet Shop;Rua Padre Pedro Rota, 291;Vila Macedopolis;São Paulo;5.0;24.0;ChIJGwrAcaRdzpQR4anQLgig1D4;pet_store;-23.5931663;-46.552305
Amor aos Pets;Rua Professor Eurico Vilela, 64;Cidade Continental;São Paulo;5.0;22.0;ChIJDUxw6QddzpQRRWR95sOBJTU;pet_store;-23.5947394;-46.5460085
Pet Shop Bixolândia;Rua Orlando Calisto, 367;Jardim Independência (São Paulo);São Paulo;5.0;9.0;ChIJ5f-atwVdzpQRq8XPC5beCp8;pet_store;-23.5921485;-46.5542134
Pets Onaga - Unidade Parque São Lucas;Avenida do Oratório, 2944;Parque São Lucas;São Paulo;4.9;154.0;ChIJY3ZxKNBdzpQRR7ZKVBAxI8k;pet_store;-23.5959064;-46.5430943
Centro Médico Veterinário Toca da Alice;Rua Padre Bruno Ricco, 104;Parque São Lucas;São Paulo;4.4;106.0;ChIJP7BjQEtdzpQRnYQLUXKrbcA;veterinary_care;-23.5927409;-46.54823059999999
Shop Wow Variedades;Rua Manhuaçu, 56;Jardim Independência (São Paulo);São Paulo;5.0;3.0;ChIJoX3H91RdzpQRlQL8TrQgIxs;pet_store;-23.59268849999999;-46.5595451
Pet Shop Banho e Tosa Nany;Rua Lisa Ansorge, 25;Jardim Guairaca;São Paulo;4.8;13.0;ChIJQSjUig1dzpQR7F0tSc3RXOY;pet_store;-23.6006813;-46.5391039
Clínica Veterinária Bele Bichos;Rua Leonardo Vilas Boas, 149;Parque São Lucas;São Paulo;4.7;130.0;ChIJbZPfhgddzpQReLOBHxxrd4M;veterinary_care;-23.5941888;-46.54718870000001
Clínica Veterinária Aqualandia;Rua Maestro Furio Franceschini, 40;Cidade Continental;São Paulo;4.8;61.0;ChIJ1_48SitdzpQRDXXujQ3HeO0;veterinary_care;-23.5965966;-46.5426495
Veterinaria Colatonio - Atendimento Domiciliar;Avenida do Oratório, 2635;Parque São Lucas;São Paulo;5.0;2.0;ChIJlasG8KhdzpQRRh-mlyKINWg;veterinary_care;-23.593378;-46.5444693
Pet Shop NSA;Avenida do Oratório, 2591;Parque São Lucas;São Paulo;4.8;37.0;ChIJq99m-addzpQRahN08v33aOY;veterinary_care;-23.5930332;-46.5447415
ANIMAL VETS;Avenida do Oratório, 3810;Jardim Guairaca;São Paulo;4.8;191.0;ChIJIQ2K4f9dzpQRhUGToERcEUs;veterinary_care;-23.60093699999999;-46.5370248
Pets Melo;Rua Francisco Fett, 234;São Lucas;São Paulo;5.0;3.0;ChIJS_AzqIVdzpQRNHW0x34f0Ms;veterinary_care;-23.5900026;-46.5447565
Petz Anhaia Mello;Avenida Professor Luiz Ignácio Anhaia Mello, 5657;Vila Graciosa;São Paulo;4.5;3777.0;ChIJr5DMB6ddzpQRMQM8xLzi9g4;veterinary_care;-23.5910463;-46.5424969
Animalândia Pet Shop, Clínica Veterinária e Banho e Tosa;Avenida Sapopemba, 7374;Sapopemba;São Paulo;4.6;1024.0;ChIJh6Ga9nBdzpQRmocLC-OIk-c;veterinary_care;-23.5942333;-46.5274492
Alpha Care;Rua Antônio Florêncio dos Santos, 112;Jardim Panorama (Zona Leste);São Paulo;4.5;2.0;ChIJ15bOrJZdzpQRcl8_eVGpTLE;pet_store;-23.6027677;-46.5363287
Dog's Day - Vila Guairaca;Avenida do Oratório, 3830;Jardim Guairaca;São Paulo;4.6;984.0;ChIJC2sp3-9dzpQRRIxi-y6O-S4;pet_store;-23.60108;-46.5368582
Ponto das Rações;Avenida do Oratório, 4187;Jardim Guairaca;São Paulo;4.5;159.0;ChIJdf5q2GxdzpQR1pHH3cUBUDQ;pet_store;-23.6017823;-46.53488249999999
Pet Shop Golfinhos;Rua João Manoel de Matos, 108;Parque Residencial Oratorio;São Paulo;4.8;70.0;ChIJsypiCOJdzpQRyEoMCIipwog;pet_store;-23.5995127;-46.53662019999999
Pet shop Bicho Feliz;Rua Doutor Camilo Haddad, 185;Vila dos Minerios;São Paulo;4.5;90.0;ChIJv17oiwtdzpQR68Mtmbvnya8;pet_store;-23.5959146;-46.5387169
Santa Rosa Pet Shop;Rua Nova Timboteua, 108;Vila Nova Pauliceia;São Paulo;3.7;20.0;ChIJ5ZyMm25dzpQRr_OgkNnqjK4;pet_store;-23.6009966;-46.5303631
PetShop Cãozinho Cheiroso;Avenida Vila Ema, 5229;Vila Ema;São Paulo;4.8;86.0;ChIJAf7oWHJdzpQR8vwdz2pLjsk;pet_store;-23.5971368;-46.53297169999999
Mimos Pet Industrial;;;;4.5;97.0;ChIJQ4qVK2ldzpQRmGSesVsJg7U;pet_store;-23.602127;-46.5285032
Luh Pink Pets;Rua Heráclito Odilon, 184;Jardim Ana Rosa;São Paulo;5.0;1.0;ChIJq7OT9wldzpQRIw567S0Y1aU;pet_store;-23.5951887;-46.5344922
Bons Amigos Pet Shop;Avenida Vila Ema, 5533;Vila Ema;São Paulo;3.7;6.0;ChIJsVIm8qFdzpQR1kHPsFwbxYM;pet_store;-23.5971084;-46.53029230000001
Pet Shop Vira Lata;Avenida do Oratório, 5103;Jardim Guairaca;São Paulo;4.8;80.0;ChIJ99pL1mddzpQRwmkmD9slKnE;pet_store;-23.603762;-46.5257423
Canarinho de Ouro;Rua Uhland, 1128;Vila Ema;São Paulo;3.3;3.0;ChIJ3TPalnRdzpQR8u3hjUygTCs;pet_store;-23.5935658;-46.53405219999999
Pet Righetti;Rua José Antônio Fontes, 554;Vila Tolstoi;São Paulo;5.0;2.0;ChIJL_oawDFdzpQRZXg9cGJd0KU;pet_store;-23.601172;-46.5258294
De Bicho pra Pet;;;;5.0;56.0;ChIJ74c09o9dzpQRhWf5RPOPVn0;veterinary_care;-23.5963291;-46.5283122
Pet Shop Amor em Patas;Avenida Vila Ema, 5744;Vila Virginia;São Paulo;4.5;24.0;ChIJd2w82IhdzpQRm56FN24BZL0;pet_store;-23.5966277;-46.5278728
Petland;Rua Francisco Fett, 500;Vila Paulo Silas;São Paulo;4.7;146.0;ChIJVazCbqhdzpQRvvr-9DdLVwE;pet_store;-23.5921103;-46.54597249999999
Clínica Veterinária Popular Tatavet;Avenida Vila Ema, 5547;Vila Ema;São Paulo;4.5;31.0;ChIJ-wWXxYBnzpQRjuUuaB87_Jw;veterinary_care;-23.59696480000001;-46.5301216
Cantinho do Pet;Avenida Vila Ema, 5875;Vila Ema;São Paulo;4.7;74.0;ChIJ2-qSBnBdzpQRWRS1SBQ8dzc;veterinary_care;-23.5962451;-46.52722420000001
Centro Veterinário Seres;Avenida Professor Luiz Ignácio Anhaia Mello, 5657;Vila Graciosa;São Paulo;4.5;6.0;ChIJ8XXhruhdzpQRp4_r2lCs4Ts;veterinary_care;-23.5906394;-46.5422918
